source,dataset,seed,train_frac,scale,model_type,tune_time,train_time,trainable_params,total_params,test_mse,test_r2,eval_time,data_length,training_efficiency,param_efficiency,tuning_efficiency,inference_efficiency
multi_step,lorenz,46,0.3,small,pyreco_standard,0.0,0.8194420337677002,,,1.3643218459946898,0.7000630922225657,66.2384831905365,,0.8543157527421522,,,0.015096963830323735
multi_step,lorenz,46,0.3,small,lstm,0.0,23.608335971832275,,,1.5681939892156669,0.6552431837829438,0.8318769931793213,,0.027754737005183022,,,1.2020993561545485
multi_step,lorenz,46,0.5,large,pyreco_standard,0.0,56.786611795425415,,,0.00018907426640520414,0.999883103987738,1639.37278175354,,0.017607725743210487,,,0.0006099893877220346
multi_step,lorenz,46,0.5,large,lstm,0.0,10.530091047286987,,,0.00010550996656981228,0.9999347679904812,2.203428268432617,,0.09495973667657617,,,0.45383803071261636
multi_step,lorenz,46,0.5,medium,pyreco_standard,0.0,10.839643716812134,,,0.00026836178678347426,0.9998340841230543,305.15648794174194,,0.09223863975655272,,,0.003277007162678792
multi_step,lorenz,46,0.5,medium,lstm,0.0,24.215410232543945,,,7.885340694534991e-05,0.999951248527891,1.0472588539123535,,0.04129400235763996,,,0.9548728486671192
multi_step,lorenz,46,0.5,small,pyreco_standard,0.0,1.4032070636749268,,,0.0006512727866427373,0.9995973476819414,38.42392182350159,,0.7123657378821282,,,0.026025453064577795
multi_step,lorenz,46,0.5,small,lstm,0.0,39.76957392692566,,,0.00010748095530223621,0.9999335494178673,0.43692684173583984,,0.025143179208105406,,,2.288707435138879
multi_step,lorenz,46,0.6,large,pyreco_standard,0.0,68.90728783607483,,,8.579162262393688e-05,0.999940284366403,1288.1549141407013,,0.014511386259081889,,,0.0007763041449799327
multi_step,lorenz,46,0.6,large,lstm,0.0,35.617769956588745,,,7.833215284026003e-06,0.9999945476562923,2.0561580657958984,,0.0280757195298688,,,0.48634369618331047
multi_step,lorenz,46,0.6,medium,pyreco_standard,0.0,12.620871305465698,,,0.00010588117084048153,0.9999263009486318,237.93415904045105,,0.07922798652479794,,,0.004202843340485412
multi_step,lorenz,46,0.6,medium,lstm,0.0,50.7810161113739,,,1.420080509561962e-05,0.9999901154675954,0.9352247714996338,,0.019692203353753195,,,1.069260525612442
multi_step,lorenz,46,0.6,small,pyreco_standard,0.0,1.694500207901001,,,0.00033918395678540444,0.9997639095255938,28.921942949295044,,0.5900048373314608,,,0.03457582248804456
multi_step,lorenz,46,0.6,small,lstm,0.0,85.10400104522705,,,2.3351495825747414e-05,0.9999837460893497,0.43589091300964355,,0.011750137738034055,,,2.2941467142517884
multi_step,lorenz,46,0.7,large,pyreco_standard,0.0,82.0270848274231,,,7.262795961505367e-05,0.9999476156212652,943.2236368656158,,0.012190456427100878,,,0.0010601939559772497
multi_step,lorenz,46,0.7,large,lstm,0.0,16.239612102508545,,,3.0549178606850455e-05,0.9999779657896124,1.4952101707458496,,0.06157646487496337,,,0.6688018519157896
multi_step,lorenz,46,0.7,medium,pyreco_standard,0.0,14.893618822097778,,,7.760280175316317e-05,0.9999440274161705,172.3527638912201,,0.06713908635780712,,,0.005802053716000129
multi_step,lorenz,46,0.7,medium,lstm,0.0,27.90126895904541,,,3.0149439826073998e-05,0.9999782541092596,0.8803839683532715,,0.03583988311560969,,,1.1358667355151055
multi_step,lorenz,46,0.7,small,pyreco_standard,0.0,2.0592641830444336,,,0.0003309490320371694,0.9997612963447131,20.795291900634766,,0.48549419694779583,,,0.04808780548455153
multi_step,lorenz,46,0.7,small,lstm,0.0,99.5393590927124,,,1.5511811187369322e-05,0.9999888117937443,0.309934139251709,,0.010046164761983,,,3.2264815225996872
multi_step,lorenz,46,0.8,large,pyreco_standard,0.0,99.10953974723816,,,5.830683754693748e-05,0.9999588100934649,602.3323199748993,,0.010089430367190257,,,0.001660213083670256
multi_step,lorenz,46,0.8,large,lstm,0.0,9.967933177947998,,,5.8582975830465426e-05,0.9999586150201156,1.0075271129608154,,0.10031753793402029,,,0.9925281360748411
multi_step,lorenz,46,0.8,medium,pyreco_standard,0.0,17.14131999015808,,,7.622453045124479e-05,0.9999461524339672,106.6234450340271,,0.058335419598530336,,,0.009378800228243108
multi_step,lorenz,46,0.8,medium,lstm,0.0,25.60584306716919,,,3.787852780762741e-05,0.9999732413369388,0.45408201217651367,,0.039052539674685645,,,2.2022405004908543
multi_step,lorenz,46,0.8,small,pyreco_standard,0.0,2.248500108718872,,,0.0002382088651380751,0.9998317212645434,12.879618167877197,,0.4446658786991736,,,0.07764204725044047
multi_step,lorenz,46,0.8,small,lstm,0.0,49.9473671913147,,,3.627963854398314e-05,0.9999743708459655,0.23560404777526855,,0.020020561784471563,,,4.244391236277111
multi_step,mackeyglass,42,0.2,large,pyreco_standard,0.0,20.408726930618286,,,0.0014283304416927726,0.9985431358815773,2625.465083837509,,0.04892725990939927,,,0.00038088489760353843
multi_step,mackeyglass,42,0.2,large,lstm,0.0,8.594214916229248,,,2.285935769160854e-05,0.9999766839822082,5.886833906173706,,0.11635461497934446,,,0.16987056982883433
multi_step,mackeyglass,42,0.2,medium,pyreco_standard,0.0,3.576308012008667,,,0.0014651166435859805,0.9985056148038022,469.2310290336609,,0.2792000387692959,,,0.002131146356472341
multi_step,mackeyglass,42,0.2,medium,lstm,0.0,5.769917964935303,,,0.0002270122920141763,0.9997684526962232,1.8879270553588867,,0.17327252926288428,,,0.5296812011249573
multi_step,mackeyglass,42,0.2,small,pyreco_standard,0.0,0.4306371212005615,,,0.0014080120772739576,0.9985638601448169,60.16081690788269,,2.318800428909903,,,0.01662211443885594
multi_step,mackeyglass,42,0.2,small,lstm,0.0,15.563618183135986,,,8.159970235970386e-05,0.9999167701849854,0.5141518115997314,,0.06424705966003387,,,1.94494706133884
multi_step,mackeyglass,42,0.3,large,pyreco_standard,0.0,32.416502952575684,,,0.0013268821391379884,0.9986439629148162,2307.740957736969,,0.0308066522033283,,,0.0004333241979408737
multi_step,mackeyglass,42,0.3,large,lstm,0.0,14.440152168273926,,,2.967603017798161e-05,0.9999696719126172,4.945613145828247,,0.06924924273723244,,,0.20219935694812052
multi_step,mackeyglass,42,0.3,medium,pyreco_standard,0.0,5.690183877944946,,,0.0012452588968840325,0.998727379625498,420.2756497859955,,0.1755175624427507,,,0.0023793907596831023
multi_step,mackeyglass,42,0.3,medium,lstm,0.0,21.45571208000183,,,2.779295580989557e-05,0.999971596362877,3.1819519996643066,,0.04660630912775012,,,0.314272398148401
multi_step,mackeyglass,42,0.3,small,pyreco_standard,0.0,0.7629191875457764,,,0.0012380373320625636,0.9987347598663062,52.7900447845459,,1.3090946814228592,,,0.01894296519615345
multi_step,mackeyglass,42,0.3,small,lstm,0.0,31.918700695037842,,,2.5548577271877422e-05,0.9999738900560702,0.5203161239624023,,0.031328777079035405,,,1.9219048421559524
multi_step,mackeyglass,42,0.5,large,pyreco_standard,0.0,55.237204790115356,,,0.0009339698655524971,0.999047587039473,1607.9363129138947,,0.018086497547242907,,,0.0006219151786962815
multi_step,mackeyglass,42,0.5,large,lstm,0.0,12.35464596748352,,,2.963090881259288e-05,0.9999697839698837,3.4500107765197754,,0.08093875823418728,,,0.28985408305149535
multi_step,mackeyglass,42,0.5,medium,pyreco_standard,0.0,9.702303171157837,,,0.000902482382513086,0.9990796963055717,292.66008591651917,,0.10297344617122484,,,0.0034169333117339243
multi_step,mackeyglass,42,0.5,medium,lstm,0.0,30.911366939544678,,,2.4951447266870125e-05,0.9999745558367166,1.5285897254943848,,0.03234973482223207,,,0.6541973487877698
multi_step,mackeyglass,42,0.5,small,pyreco_standard,0.0,1.2735352516174316,,,0.0006946292210997438,0.9992916539415918,35.263319969177246,,0.784658978236748,,,0.0283580778133198
multi_step,mackeyglass,42,0.5,small,lstm,0.0,36.395564794540405,,,1.892684882647778e-05,0.9999806994028511,1.9798409938812256,,0.027475344250668454,,,0.5050908118377814
multi_step,mackeyglass,42,0.6,large,pyreco_standard,0.0,71.3154067993164,,,0.0007913529011351895,0.9991764022694866,1292.0558660030365,,0.014010666602106484,,,0.0007739603414514349
multi_step,mackeyglass,42,0.6,large,lstm,0.0,51.962104082107544,,,1.2894750023963069e-05,0.9999865798345592,5.424662828445435,,0.01924453557557835,,,0.18434322045105855
multi_step,mackeyglass,42,0.6,medium,pyreco_standard,0.0,13.217156171798706,,,0.0006201451278934584,0.9993545861534224,236.83454418182373,,0.07561040344482955,,,0.004222357001307708
multi_step,mackeyglass,42,0.6,medium,lstm,0.0,22.978039741516113,,,1.5196459332578551e-05,0.9999841843387443,2.9171371459960938,,0.04351912313098128,,,0.3428017289385304
multi_step,mackeyglass,42,0.6,small,pyreco_standard,0.0,1.6780822277069092,,,0.000781542253843714,0.9991866126659261,27.662205934524536,,0.595433287317524,,,0.03615040558285767
multi_step,mackeyglass,42,0.6,small,lstm,0.0,43.862563133239746,,,1.5944232983725227e-05,0.9999834060959638,0.34514379501342773,,0.022798106445814474,,,2.89733472573763
multi_step,mackeyglass,42,0.7,large,pyreco_standard,0.0,77.17039608955383,,,0.0007269257481177787,0.9992628425235165,908.8668549060822,,0.012948784510774296,,,0.0011002711711860852
multi_step,mackeyglass,42,0.7,large,lstm,0.0,39.350032806396484,,,2.7849455072370856e-06,0.9999971758554329,3.179280996322632,,0.0254128670073183,,,0.31453642714193525
multi_step,mackeyglass,42,0.7,medium,pyreco_standard,0.0,13.98518991470337,,,0.0006584064443229452,0.999332326259932,163.9430890083313,,0.07145646651196454,,,0.006099677637826527
multi_step,mackeyglass,42,0.7,medium,lstm,0.0,17.812419176101685,,,8.561420326336695e-05,0.9999131807475631,0.8494241237640381,,0.056135728377276456,,,1.177266803186516
multi_step,mackeyglass,42,0.7,small,pyreco_standard,0.0,1.891465187072754,,,0.0005239323232942451,0.999468693150177,19.42094588279724,,0.5284094952270659,,,0.05149079527557864
multi_step,mackeyglass,42,0.7,small,lstm,0.0,20.951452016830444,,,0.00010262491249186569,0.9998959306067879,0.32050204277038574,,0.047724419390080715,,,3.1200951833596737
multi_step,mackeyglass,42,0.8,large,pyreco_standard,0.0,90.15111303329468,,,0.000722987757152991,0.9992663439904698,570.0720188617706,,0.01108434826020475,,,0.0017541643251364574
multi_step,mackeyglass,42,0.8,large,lstm,0.0,23.893763065338135,,,3.427191305841307e-05,0.9999652223779384,0.8944878578186035,,0.04185046858433467,,,1.1179569105407385
multi_step,mackeyglass,42,0.8,medium,pyreco_standard,0.0,16.23734211921692,,,0.0006756176156884125,0.9993144131155883,102.51778483390808,,0.0615442074345832,,,0.009754404973397766
multi_step,mackeyglass,42,0.8,medium,lstm,0.0,20.41638994216919,,,1.4403306475622508e-05,0.9999853841614212,0.46695995330810547,,0.04897953742137617,,,2.1415066782686436
multi_step,mackeyglass,42,0.8,small,pyreco_standard,0.0,2.149549961090088,,,0.000472555347884175,0.9995204717266913,11.905583143234253,,0.46499035836759645,,,0.08399419868602445
multi_step,mackeyglass,42,0.8,small,lstm,0.0,49.912277936935425,,,1.0649156582302762e-05,0.9999891937067458,0.2246088981628418,,0.020034933587589548,,,4.452163543010921
multi_step,mackeyglass,43,0.2,large,pyreco_standard,0.0,21.026475191116333,,,0.0023264159644156087,0.9977064716638392,2637.571088075638,,0.047450008389202616,,,0.00037913670048243505
multi_step,mackeyglass,43,0.2,large,lstm,0.0,4.006433010101318,,,0.0001737739803491315,0.9998286825941214,9.859685182571411,,0.24955575957903692,,,0.10142310632235554
multi_step,mackeyglass,43,0.2,medium,pyreco_standard,0.0,3.7025949954986572,,,0.0022678495084465086,0.9977642101888357,471.8561611175537,,0.26947693223939195,,,0.0021192899029066183
multi_step,mackeyglass,43,0.2,medium,lstm,0.0,13.175875186920166,,,4.125005871684182e-05,0.9999593330771528,1.919421911239624,,0.07589319441767547,,,0.5209899257450087
multi_step,mackeyglass,43,0.2,small,pyreco_standard,0.0,0.4470479488372803,,,0.001557278503903241,0.9984647361303277,59.94333600997925,,2.2334572952854774,,,0.016682421264493867
multi_step,mackeyglass,43,0.2,small,lstm,0.0,19.13510298728943,,,7.130375131759155e-05,0.9999297042417938,0.518280029296875,,0.05225629841917771,,,1.9294551478309907
multi_step,mackeyglass,43,0.3,large,pyreco_standard,0.0,33.176570892333984,,,0.001581041961275392,0.9983743820404228,2304.8724319934845,,0.030092752960745605,,,0.00043386349096172596
multi_step,mackeyglass,43,0.3,large,lstm,0.0,12.435482263565063,,,1.8792480480334063e-05,0.9999806776831216,3.3612210750579834,,0.08041349551834324,,,0.2975108391142972
multi_step,mackeyglass,43,0.3,medium,pyreco_standard,0.0,5.839159965515137,,,0.0014697051508045045,0.9984888578880579,421.2481470108032,,0.1709986869320651,,,0.0023738976769919337
multi_step,mackeyglass,43,0.3,medium,lstm,0.0,11.401616096496582,,,4.4830361400116474e-05,0.9999539056885197,1.6754388809204102,,0.08770281419078521,,,0.5968581811784531
multi_step,mackeyglass,43,0.3,small,pyreco_standard,0.0,0.7124826908111572,,,0.0017838068068948582,0.9981659004297614,52.92150664329529,,1.4009666653469037,,,0.018895909140386927
multi_step,mackeyglass,43,0.3,small,lstm,0.0,31.9878032207489,,,2.9022359434334707e-05,0.9999701593823053,0.5428447723388672,,0.03126098160666102,,,1.8421438481347476
multi_step,mackeyglass,43,0.5,large,pyreco_standard,0.0,56.40262722969055,,,0.0008221233769707143,0.9991639643633106,1603.8757557868958,,0.017714847618348163,,,0.0006234896909990942
multi_step,mackeyglass,43,0.5,large,lstm,0.0,13.9413480758667,,,2.295842246302157e-05,0.9999766530670713,2.2167108058929443,,0.07172739507671393,,,0.4511186331671907
multi_step,mackeyglass,43,0.5,medium,pyreco_standard,0.0,10.02543592453003,,,0.0007324104432239518,0.9992551954507425,292.47282099723816,,0.09967198466989362,,,0.003419121110711077
multi_step,mackeyglass,43,0.5,medium,lstm,0.0,16.775774240493774,,,5.0064381032178114e-05,0.9999490884119778,1.3052260875701904,,0.05960672899326144,,,0.7661502044533869
multi_step,mackeyglass,43,0.5,small,pyreco_standard,0.0,1.2347908020019531,,,0.0007330571055073239,0.9992545378454135,36.05987191200256,,0.8092494104879334,,,0.027731656249602287
multi_step,mackeyglass,43,0.5,small,lstm,0.0,32.346195936203,,,2.759596746666966e-05,0.9999719370439069,0.42142796516418457,,0.03091466792885018,,,2.3728791389799464
multi_step,mackeyglass,43,0.6,large,pyreco_standard,0.0,69.77033376693726,,,0.0009005696126396341,0.9990914074937876,1290.884111881256,,0.01431971640714037,,,0.0007746628764126609
multi_step,mackeyglass,43,0.6,large,lstm,0.0,56.55235004425049,,,2.1930477196890183e-05,0.9999778741510272,3.2465240955352783,,0.017682339561242558,,,0.308021644858138
multi_step,mackeyglass,43,0.6,medium,pyreco_standard,0.0,12.637802124023438,,,0.0007469142145384512,0.999246431759868,237.00919389724731,,0.07906804861205519,,,0.004219245588482501
multi_step,mackeyglass,43,0.6,medium,lstm,0.0,29.908946990966797,,,8.92336872534148e-06,0.999990997135768,0.9175808429718018,,0.03343450921235306,,,1.0898210417517284
multi_step,mackeyglass,43,0.6,small,pyreco_standard,0.0,1.6305651664733887,,,0.0006906088542010006,0.9993032387270854,27.80351710319519,,0.6128566011451057,,,0.03596667142224277
multi_step,mackeyglass,43,0.6,small,lstm,0.0,28.485786199569702,,,2.83438153772614e-05,0.9999714036784189,0.3379530906677246,,0.035104222209928045,,,2.9589817895803985
multi_step,mackeyglass,43,0.7,large,pyreco_standard,0.0,79.73862624168396,,,0.0006820972935502511,0.9993053069866318,916.2186079025269,,0.01253226123341433,,,0.0010914425774410203
multi_step,mackeyglass,43,0.7,large,lstm,0.0,13.706043243408203,,,1.9426606975225832e-05,0.9999802146581335,1.459306001663208,,0.07295906805051099,,,0.6852567683566758
multi_step,mackeyglass,43,0.7,medium,pyreco_standard,0.0,14.807222843170166,,,0.0006439374547508522,0.9993441714912352,166.06308698654175,,0.06749031297667475,,,0.006021807808855409
multi_step,mackeyglass,43,0.7,medium,lstm,0.0,50.36418890953064,,,1.1286752081243333e-05,0.9999885048249149,0.7048900127410889,,0.01985514919670499,,,1.4186590294453174
multi_step,mackeyglass,43,0.7,small,pyreco_standard,0.0,1.8671059608459473,,,0.0006479636670003742,0.999340070930294,19.411183834075928,,0.5352345055140889,,,0.051516690431205464
multi_step,mackeyglass,43,0.7,small,lstm,0.0,40.75696897506714,,,1.9337546278574298e-05,0.9999803053634394,0.2994232177734375,,0.02453519743923977,,,3.3397432159500893
multi_step,mackeyglass,43,0.8,large,pyreco_standard,0.0,90.51881194114685,,,0.0006333361608320845,0.9993467300200176,570.7645246982574,,0.011040210289431975,,,0.0017520360060510555
multi_step,mackeyglass,43,0.8,large,lstm,0.0,23.784989833831787,,,4.178247404069524e-05,0.9999569024513865,0.8755309581756592,,0.042041508842166425,,,1.1421627624920672
multi_step,mackeyglass,43,0.8,medium,pyreco_standard,0.0,16.443592309951782,,,0.0005821252154399421,0.99939955279462,102.68859314918518,,0.060777442859145395,,,0.00973817986588859
multi_step,mackeyglass,43,0.8,medium,lstm,0.0,17.04527997970581,,,2.2151177098897652e-05,0.9999771516298691,0.4195389747619629,,0.058665923596122965,,,2.3835630932842014
multi_step,mackeyglass,43,0.8,small,pyreco_standard,0.0,2.1640210151672363,,,0.0004518415083672219,0.9995339370915779,11.92828106880188,,0.46188713889508815,,,0.0838343689587518
multi_step,mackeyglass,43,0.8,small,lstm,0.0,44.70669484138489,,,1.169435911413783e-05,0.9999879375689928,0.23430514335632324,,0.022367744221511138,,,4.267920531982129
multi_step,mackeyglass,44,0.2,large,pyreco_standard,0.0,21.022237062454224,,,0.0020281530966237615,0.9978959977419868,2639.2411000728607,,0.04746858991784665,,,0.0003788967971109182
multi_step,mackeyglass,44,0.2,large,lstm,0.0,13.332879781723022,,,1.030795456420595e-05,0.9999893065470675,9.210468053817749,,0.07500174365302004,,,0.10857210356572437
multi_step,mackeyglass,44,0.2,medium,pyreco_standard,0.0,3.740879774093628,,,0.0018352206917553343,0.9980961454606984,472.18847489356995,,0.26680779360110063,,,0.002117798402656056
multi_step,mackeyglass,44,0.2,medium,lstm,0.0,14.93919587135315,,,4.964724592219076e-05,0.9999484960392299,1.823706865310669,,0.06693455509356692,,,0.5483334359747634
multi_step,mackeyglass,44,0.2,small,pyreco_standard,0.0,0.4211459159851074,,,0.0016829478527994517,0.9982541130211998,59.29150104522705,,2.370322742803844,,,0.016865823355886794
multi_step,mackeyglass,44,0.2,small,lstm,0.0,17.833581686019897,,,4.860879230519921e-05,0.9999495733290846,0.5129148960113525,,0.056071154682393966,,,1.9496373728644718
multi_step,mackeyglass,44,0.3,large,pyreco_standard,0.0,32.59942388534546,,,0.0015991449748955565,0.9983033835778983,2307.3245651721954,,0.030623343420597256,,,0.00043340239802455694
multi_step,mackeyglass,44,0.3,large,lstm,0.0,12.379022121429443,,,1.550390398806329e-05,0.9999835510985396,5.233967065811157,,0.08078048980839682,,,0.19105962960150782
multi_step,mackeyglass,44,0.3,medium,pyreco_standard,0.0,5.926743030548096,,,0.0013947617860459879,0.9985202243772301,420.4841248989105,,0.16847702874134224,,,0.0023782110629318076
multi_step,mackeyglass,44,0.3,medium,lstm,0.0,13.902070045471191,,,3.9315536719191943e-05,0.9999582880937696,1.63761305809021,,0.07192872808828876,,,0.6106444891943605
multi_step,mackeyglass,44,0.3,small,pyreco_standard,0.0,0.7066788673400879,,,0.0014963970283006958,0.9984123942406379,52.65246319770813,,1.4128213359163866,,,0.018992463415293075
multi_step,mackeyglass,44,0.3,small,lstm,0.0,26.728739023208618,,,2.7456857846157166e-05,0.9999708695855271,0.5316500663757324,,0.03741182220775279,,,1.880932933732277
multi_step,mackeyglass,44,0.5,large,pyreco_standard,0.0,56.14210486412048,,,0.000998002385016655,0.9989843576571132,1636.0751230716705,,0.017793852622395984,,,0.0006112188769861117
multi_step,mackeyglass,44,0.5,large,lstm,0.0,23.03910493850708,,,1.5181305456826729e-05,0.9999845503609273,4.751335144042969,,0.04340379149390402,,,0.21046711276232458
multi_step,mackeyglass,44,0.5,medium,pyreco_standard,0.0,10.004729986190796,,,0.0010105451910351494,0.9989715931536589,290.7836332321167,,0.099849920455883,,,0.0034389830866538885
multi_step,mackeyglass,44,0.5,medium,lstm,0.0,23.587894916534424,,,3.2766734525335864e-05,0.9999666541047179,1.3938019275665283,,0.042393211231857714,,,0.717461543681733
multi_step,mackeyglass,44,0.5,small,pyreco_standard,0.0,1.2735671997070312,,,0.0007660187629647068,0.9992204416514499,35.88117599487305,,0.7845833791086401,,,0.027869765814618818
multi_step,mackeyglass,44,0.5,small,lstm,0.0,20.507365703582764,,,6.37326222647951e-05,0.999935140886668,0.44635009765625,,0.04875980204284215,,,2.2403887998728163
multi_step,mackeyglass,44,0.6,large,pyreco_standard,0.0,67.82462120056152,,,0.0007943897587551191,0.9991921504926089,1257.64275598526,,0.01473199729057004,,,0.0007951383605922681
multi_step,mackeyglass,44,0.6,large,lstm,0.0,16.804674863815308,,,7.710043345313251e-05,0.9999215932147938,2.0286240577697754,,0.05950258138378475,,,0.49294471453457117
multi_step,mackeyglass,44,0.6,medium,pyreco_standard,0.0,13.160573959350586,,,0.0007010637497988804,0.9992870577714744,236.15456104278564,,0.07593034961299173,,,0.004234514850569872
multi_step,mackeyglass,44,0.6,medium,lstm,0.0,33.409546852111816,,,9.770000182392573e-06,0.9999900644617487,1.0027029514312744,,0.029931266022761794,,,0.9973033402058358
multi_step,mackeyglass,44,0.6,small,pyreco_standard,0.0,1.5304157733917236,,,0.0005954240832746842,0.9993944873444541,27.24764394760132,,0.6530211277870321,,,0.03670041950132034
multi_step,mackeyglass,44,0.6,small,lstm,0.0,47.93907618522644,,,1.6144142894897463e-05,0.9999835823187029,0.35562610626220703,,0.02085946666129968,,,2.811934136602881
multi_step,mackeyglass,44,0.7,large,pyreco_standard,0.0,79.34088397026062,,,0.0007929738242384516,0.9991914534585408,919.3899619579315,,0.012593651480356795,,,0.0010876777431664836
multi_step,mackeyglass,44,0.7,large,lstm,0.0,23.87656593322754,,,5.363321912954998e-06,0.9999945313511608,2.022218942642212,,0.04188183896569864,,,0.49450605194478015
multi_step,mackeyglass,44,0.7,medium,pyreco_standard,0.0,13.857699155807495,,,0.0006105109171678913,0.9993774996405799,163.81542086601257,,0.07211712538185927,,,0.006104431369214536
multi_step,mackeyglass,44,0.7,medium,lstm,0.0,27.769389867782593,,,2.817655152449611e-05,0.9999712701067942,0.7113029956817627,,0.03600983812961262,,,1.4058686666613354
multi_step,mackeyglass,44,0.7,small,pyreco_standard,0.0,1.9814000129699707,,,0.0005585753265645117,0.9994304551617804,19.166066884994507,,0.5044059474178372,,,0.05217554304829108
multi_step,mackeyglass,44,0.7,small,lstm,0.0,39.48671317100525,,,2.321288309511889e-05,0.9999763312536049,0.2916069030761719,,0.025324374343304534,,,3.4292623397754305
multi_step,mackeyglass,44,0.8,large,pyreco_standard,0.0,90.16780281066895,,,0.0006736951322273588,0.9993064636466833,570.9803729057312,,0.011082741526509734,,,0.0017513736823554988
multi_step,mackeyglass,44,0.8,large,lstm,0.0,62.37189698219299,,,2.903458279870035e-06,0.9999970110309974,0.9150710105895996,,0.01603281354876348,,,1.0928101705959508
multi_step,mackeyglass,44,0.8,medium,pyreco_standard,0.0,16.53958225250244,,,0.0006276648185603683,0.9993538496145424,104.44113898277283,,0.06042194862820017,,,0.009574771016143124
multi_step,mackeyglass,44,0.8,medium,lstm,0.0,21.788522005081177,,,1.4818297625872586e-05,0.9999847452837253,0.44376492500305176,,0.04589502212015585,,,2.2534402568045824
multi_step,mackeyglass,44,0.8,small,pyreco_standard,0.0,2.0531539916992188,,,0.0005656739753005075,0.9994176661708999,11.902023077011108,,0.48677166127812316,,,0.08401932255636343
multi_step,mackeyglass,44,0.8,small,lstm,0.0,53.89190196990967,,,1.217734546765652e-05,0.9999874640154505,0.20958685874938965,,0.018555430573193706,,,4.771268746038048
multi_step,mackeyglass,45,0.2,large,pyreco_standard,0.0,21.091381072998047,,,0.0014474183731448974,0.9985212650371887,2641.666851043701,,0.04734261897021589,,,0.0003785488693346624
multi_step,mackeyglass,45,0.2,large,lstm,0.0,4.503213882446289,,,0.00014653795796159576,0.9998502915219005,8.79023814201355,,0.2220303311350646,,,0.11376254773552538
multi_step,mackeyglass,45,0.2,medium,pyreco_standard,0.0,3.775822877883911,,,0.0015104789557629059,0.9984568400650986,472.5089201927185,,0.26443416651749785,,,0.0021163621577255636
multi_step,mackeyglass,45,0.2,medium,lstm,0.0,20.073142051696777,,,3.3871394365992975e-05,0.9999653957583947,1.8832461833953857,,0.049816084764755755,,,0.5309977409322646
multi_step,mackeyglass,45,0.2,small,pyreco_standard,0.0,0.42383694648742676,,,0.001400911714202102,0.9985687779221004,59.2720890045166,,2.356015515358588,,,0.01687134703574311
multi_step,mackeyglass,45,0.2,small,lstm,0.0,10.102373838424683,,,0.00016842880705563064,0.9998279270386788,0.5013351440429688,,0.09896959309367573,,,1.9946696680107938
multi_step,mackeyglass,45,0.3,large,pyreco_standard,0.0,32.64553189277649,,,0.0012709411410393061,0.9986898596957078,2291.2793819904327,,0.03059193008047631,,,0.0004364373927612718
multi_step,mackeyglass,45,0.3,large,lstm,0.0,10.476757049560547,,,3.166746607769734e-05,0.9999673558260855,4.64251184463501,,0.09544625838410287,,,0.2154005887470235
multi_step,mackeyglass,45,0.3,medium,pyreco_standard,0.0,5.838118076324463,,,0.0011856523178225818,0.9987777790502661,419.8074960708618,,0.17107869263932043,,,0.002382044167808666
multi_step,mackeyglass,45,0.3,medium,lstm,0.0,15.238534927368164,,,4.860332819526427e-05,0.9999498976174936,1.6358516216278076,,0.06561981429079417,,,0.611302012650087
multi_step,mackeyglass,45,0.3,small,pyreco_standard,0.0,0.7097558975219727,,,0.0014074858284428133,0.998549103611474,52.27212619781494,,1.40688890393004,,,0.019130654396666714
multi_step,mackeyglass,45,0.3,small,lstm,0.0,31.360532999038696,,,4.774772966028367e-05,0.999950779604935,0.5624208450317383,,0.03188564262443958,,,1.7780248203971674
multi_step,mackeyglass,45,0.5,large,pyreco_standard,0.0,57.55166506767273,,,0.0008478865993780839,0.9991478426934509,1726.073882818222,,0.017360884766022107,,,0.0005793494759262071
multi_step,mackeyglass,45,0.5,large,lstm,0.0,36.469913959503174,,,2.4613311389950385e-05,0.9999752627141947,5.742438316345215,,0.027419182738007055,,,0.17414202308653245
multi_step,mackeyglass,45,0.5,medium,pyreco_standard,0.0,9.963550329208374,,,0.0007402199010948821,0.9992560516964961,291.53749799728394,,0.1002911530918855,,,0.003430090480433587
multi_step,mackeyglass,45,0.5,medium,lstm,0.0,24.652416944503784,,,4.7539125885133765e-05,0.9999522214250117,1.357170820236206,,0.04056203426682328,,,0.7368263804843496
multi_step,mackeyglass,45,0.5,small,pyreco_standard,0.0,1.2705962657928467,,,0.0007451584113639697,0.9992510883115194,35.03805112838745,,0.7864420262922505,,,0.0285403993445689
multi_step,mackeyglass,45,0.5,small,lstm,0.0,46.035207986831665,,,2.0002718291959097e-05,0.9999798965303193,0.434661865234375,,0.021722067055595703,,,2.3006336174147037
multi_step,mackeyglass,45,0.6,large,pyreco_standard,0.0,66.67423105239868,,,0.0007888408427467493,0.9991880218096214,1252.7218141555786,,0.01498611969050305,,,0.0007982618230974189
multi_step,mackeyglass,45,0.6,large,lstm,0.0,21.348148107528687,,,5.508021030020389e-05,0.9999433042420452,1.8817040920257568,,0.04683981263225311,,,0.5314329031885896
multi_step,mackeyglass,45,0.6,medium,pyreco_standard,0.0,13.372239112854004,,,0.0006749519714756433,0.9993052511347118,241.0666959285736,,0.07472983155411143,,,0.004148229567754409
multi_step,mackeyglass,45,0.6,medium,lstm,0.0,16.098448991775513,,,2.8161487390526864e-05,0.9999710125131325,1.0952198505401611,,0.062115980918908624,,,0.9130578545019498
